raceId	circuitId	count	mean	std	min	25%	50%	75%	max
863	3	1289.0	101989.5539177657	5155.05566841811	96379.0	99257.0	100696.0	102391.0	147705.0
864	4	1359.0	91803.58646063283	4482.061143322594	86250.0	89405.0	90758.0	92090.0	124682.0
865	6	1446.0	82576.82849239281	6496.007414697928	77296.0	80041.0	80722.5	81836.0	135620.0
866	7	1537.0	80304.94339622642	3290.0398971423915	75752.0	78427.0	79582.0	81104.0	102436.0
867	12	1210.0	110761.68181818182	11211.767853277272	102163.0	105602.0	107048.5	109305.25	177687.0
868	9	1097.0	99808.07019143118	5216.526669377953	94608.0	97042.0	98669.0	100620.0	157158.0
869	10	1580.0	83038.70379746835	4261.547035350084	78725.0	80722.75	82288.0	83644.0	126708.0
870	11	1621.0	89435.71992597163	4068.4666483115843	84136.0	87183.0	88471.0	90041.0	113541.0
871	13	820.0	124004.40853658537	18072.36371194768	112822.0	116049.25	118120.0	120702.5	187963.0
872	14	1189.0	91499.33137089992	3758.2192743381297	87239.0	89654.0	90718.0	91889.0	121534.0
873	15	1280.0	123570.73359375	15493.881209940162	111033.0	116055.5	117670.0	121318.0	371753.0
874	22	1088.0	102524.97334558824	9366.143687319023	95774.0	98695.75	100150.0	101907.75	173742.0
875	35	1126.0	107175.92539964477	4424.152749596601	102037.0	104563.0	106197.5	108109.5	150991.0
876	68	1368.0	92968.06944444444	4147.77767489802	88203.0	90850.0	92378.0	93797.25	151343.0
877	24	1083.0	116403.74515235458	16154.518693531252	103964.0	107669.5	109247.0	112753.0	169694.0
878	69	1250.0	104841.8456	4320.2813640099885	99347.0	102148.5	104099.0	106033.25	133310.0
879	18	1395.0	89864.10537634409	10469.816735137585	78069.0	82003.5	87806.0	92630.5	150470.0
880	1	1124.0	94959.43505338079	5283.45542594868	89274.0	92260.5	93537.5	95395.75	132441.0
881	2	1089.0	108082.01285583104	9788.90250505699	99199.0	102710.0	104380.0	107886.0	221724.0
882	17	1049.0	104690.33746425167	4594.977035275748	96808.0	102091.0	103797.0	105184.0	137875.0
883	3	1206.0	102525.87147595357	5856.945650770713	96961.0	99818.5	101141.5	102846.5	190162.0
884	4	1323.0	91925.91761148904	6104.794915034336	86217.0	89300.0	90714.0	92091.0	213187.0
885	6	1503.0	106209.10978043912	161353.75203927254	76577.0	81568.5	82706.0	84560.0	1612127.0
886	7	1460.0	80961.11849315069	3498.557655464478	76182.0	79059.75	80396.5	81784.5	102836.0
887	9	1109.0	107805.83588818756	18246.228776173597	93401.0	97773.0	99600.0	106165.0	165299.0
888	20	1182.0	102192.11505922166	12204.353561314841	93468.0	96885.5	98553.0	100367.0	257666.0
890	11	1394.0	89550.49067431851	4440.024545955282	84069.0	87255.5	88628.0	90075.75	114035.0
891	13	890.0	116210.28764044945	4168.166381460391	110756.0	113484.0	115477.0	117043.5	140284.0
892	14	1069.0	89949.15528531338	3859.8973354589843	85849.0	88065.0	89306.0	90224.0	122897.0
893	15	1268.0	118799.22160883281	12929.220083188802	108574.0	112806.25	114239.0	116543.5	176299.0
894	35	1150.0	113402.79565217391	15376.747819338974	101380.0	105298.0	107083.5	111225.5	180237.0
895	22	1006.0	100004.58051689861	4843.978657345019	94587.0	97591.25	98919.5	100415.75	151257.0
896	68	1201.0	92783.9950041632	5174.935174148724	87679.0	90338.0	91828.0	93208.0	162390.0
897	24	1145.0	108937.90917030568	4569.504217739443	103434.0	106763.0	108089.0	109263.0	139089.0
898	69	1170.0	107876.42991452992	12887.15418725104	99856.0	102808.75	104428.0	105753.25	170269.0
899	18	1441.0	79551.76058292852	3599.9728946125715	75436.0	77728.0	78741.0	79882.0	107301.0
900	1	947.0	100366.24498416051	26279.06687336606	92478.0	94729.0	95922.0	98500.5	841218.0
901	2	980.0	110075.0418367347	7265.143497418649	103066.0	106975.75	108393.5	110117.25	212008.0
902	3	1113.0	105863.46540880503	10810.87733326276	97020.0	101042.0	102334.0	104406.0	237745.0
903	17	1140.0	105910.76403508772	4914.467255839047	100402.0	103632.0	104755.0	106263.5	177920.0
904	4	1361.0	93876.15503306393	4208.738221763077	88918.0	91938.0	92881.0	94282.0	121157.0
905	6	1280.0	86113.0328125	11143.044948438717	78479.0	81276.75	82004.0	84010.5	161140.0
906	7	1174.0	86272.66950596252	13728.243455862597	78504.0	79913.0	80728.0	82294.5	149693.0
907	70	1453.0	75599.87749483826	4304.587955071145	72142.0	73854.0	74779.0	75893.0	158714.0
908	9	920.0	180681.68260869564	524170.262937231	97176.0	99437.5	100927.5	102561.25	3803459.0
909	10	1310.0	85535.87099236641	7127.409485030416	79908.0	82862.75	83665.5	84970.5	135368.0
910	11	1226.0	98855.57259380099	14496.34449116613	85724.0	89525.0	91046.5	106594.5	149519.0
911	13	858.0	117314.94172494173	4672.095439511049	110511.0	114888.5	116211.0	117887.5	165961.0
912	14	1084.0	91257.94926199262	3757.915642259583	88004.0	89656.5	90483.5	91279.75	122312.0
913	15	1141.0	121152.02892199825	13827.56672858147	110417.0	114557.0	115840.0	118818.0	200433.0
914	22	909.0	155868.39273927393	176067.85088570172	111600.0	115537.0	117455.0	138635.0	1300684.0
915	71	1030.0	105796.80097087378	4136.016949929722	100896.0	103851.5	104878.0	106153.25	131378.0
916	69	852.0	108864.56807511736	12556.09661913721	101379.0	104251.5	105191.0	106379.0	174585.0
917	18	1231.0	77145.1121039805	4350.2602253282375	73555.0	75306.5	76065.0	76897.0	108299.0
918	24	1012.0	109714.9861660079	4607.339274109521	104496.0	107624.5	108723.5	109887.75	137257.0
926	1	703.0	97062.15504978663	11838.111104097747	90945.0	92651.5	93850.0	95153.5	166959.0
927	2	942.0	110629.91613588111	10087.015461297013	102062.0	105928.25	107384.0	109558.25	166724.0
928	17	1012.0	107993.15316205533	7958.283224699286	102208.0	104296.75	105459.5	107487.25	160586.0
929	3	1019.0	102143.04612365064	5850.689458543042	96311.0	99648.0	100805.0	102275.0	204028.0
930	4	1242.0	94366.14251207729	4380.282962113659	88270.0	92254.5	93318.0	94851.25	124449.0
931	6	1429.0	84532.03079076277	9921.898340031488	78063.0	80467.0	81129.0	83227.0	171051.0
932	7	1331.0	80396.10743801652	3629.3846032382444	76987.0	78794.0	79657.0	80781.0	134767.0
933	70	1062.0	78207.28342749529	13698.689725714747	71235.0	72657.5	73516.0	74773.25	142352.0
934	9	721.0	108001.61165048544	13336.56835344825	96610.0	99412.0	102008.0	112028.0	187796.0
936	11	1307.0	93509.93267023719	11124.141493246683	84821.0	88614.0	89780.0	91826.5	154423.0
937	13	736.0	119295.94565217392	11190.08679787521	112416.0	115625.0	116943.0	119300.75	347531.0
938	14	935.0	90377.70695187166	4200.509757443973	86672.0	88429.0	89366.0	90804.0	139892.0
939	15	1068.0	121017.76029962547	16170.137305089635	110041.0	112777.75	114105.0	118271.25	257359.0
940	22	1042.0	101991.42802303263	5871.595004210481	96145.0	99584.75	100717.5	102224.25	202315.0
941	71	848.0	111658.81014150943	17926.612580784087	100071.0	102761.0	104140.5	107100.0	199317.0
942	69	837.0	120262.10513739545	16325.032462681145	100666.0	106730.0	117369.0	127811.0	185741.0
943	32	1261.0	87335.40919904837	9041.321391031033	80521.0	83382.0	84365.0	86652.0	150636.0
944	18	1327.0	78785.46194423511	3936.7206462137915	74832.0	76866.5	77790.0	78729.0	106368.0
945	24	1033.0	109684.11519845111	4989.419358616297	104517.0	107363.0	108466.0	109716.0	152739.0
948	1	1017.0	115614.2831858407	146772.44552181844	88997.0	92738.0	93508.0	94769.0	1243269.0
949	3	1002.0	100449.44710578842	5302.208043971404	94482.0	97895.5	99278.0	100733.0	141635.0
950	17	1223.0	107720.79067865903	11237.103291768033	99824.0	102666.0	103627.0	105586.5	170226.0
951	71	973.0	107195.69886947585	14246.264418631452	99094.0	102395.0	103408.0	104690.0	190199.0
952	4	1234.0	93990.02998379254	8381.8330441957	86948.0	90520.5	91744.5	92785.25	133185.0
953	6	1357.0	95728.84008843036	18679.76633169458	77939.0	81342.0	91551.0	100215.0	292561.0
954	7	1371.0	79753.7359591539	4253.487497775818	75599.0	77856.5	78776.0	79793.5	113014.0
955	73	1028.0	111348.16147859923	4466.056810265249	106485.0	108832.25	110387.0	112026.0	143198.0
956	70	1416.0	74946.18290960453	10501.1668311328	68411.0	70772.75	71726.0	72958.0	138173.0
957	9	970.0	113489.77319587629	24823.48626396623	95548.0	98223.75	100633.0	116118.75	225693.0
958	11	1511.0	87848.5612177366	3695.4627865370758	83086.0	86191.0	87059.0	88271.5	112249.0
959	10	1416.0	82800.56073446327	3678.9204009396644	78442.0	80933.5	81967.5	83068.5	113379.0
960	13	756.0	144289.09391534392	153100.59394701116	111583.0	114507.5	115679.0	118086.0	1160189.0
961	14	1020.0	90429.14215686274	26314.65312792047	85340.0	87365.0	88375.5	89735.75	914219.0
962	15	1167.0	116025.70951156813	11702.36768680995	107187.0	111896.0	113063.0	114523.0	211999.0
963	2	1040.0	105918.61442307693	11854.73063261584	96424.0	100084.75	101845.0	103283.75	159738.0
964	22	1155.0	99930.42943722944	3881.1561961023217	95118.0	98050.5	99198.0	100513.5	130216.0
965	69	1078.0	107481.71150278293	7360.823062482544	99877.0	104382.25	105554.0	106963.5	157317.0
966	32	1479.0	86322.61189993238	6769.120584435189	81134.0	83829.0	84712.0	85566.0	129450.0
967	18	1292.0	153655.55417956656	292332.76002978696	85305.0	88410.5	99789.5	121061.5	2126744.0
968	24	1008.0	108479.96230158731	4641.017681364326	103729.0	106380.0	107296.5	108880.5	152619.0
969	1	942.0	91105.88853503185	8234.998513014298	86538.0	88769.75	90147.0	91258.25	296773.0
970	17	903.0	107367.67552602437	19170.568596369943	95378.0	98208.0	99738.0	102473.0	183210.0
971	3	885.0	100056.30734463276	10909.372753451878	92798.0	95766.0	97056.0	98441.0	166092.0
972	71	828.0	103805.56400966183	11950.145581907685	96844.0	99215.5	100360.5	101934.0	157957.0
973	4	1108.0	89566.00631768953	7864.0691314028445	83593.0	86754.25	87598.0	88723.0	160999.0
974	6	1414.0	80751.66831683168	8845.854876998152	74820.0	77200.0	77821.0	78869.5	124569.0
975	7	1172.0	81126.52133105801	11289.550555607746	74551.0	76841.25	77575.0	78744.75	176877.0
976	73	824.0	149324.75	197297.0380960969	103441.0	106902.5	108692.5	126501.25	1703939.0
977	70	1197.0	70445.01169590643	3156.3616657072166	67411.0	69098.0	69872.0	70856.0	102663.0
978	9	889.0	97780.81439820022	11210.019596806396	90621.0	93519.0	94448.0	95820.0	163389.0
979	11	1255.0	87078.5250996016	11547.715190339277	80182.0	82633.5	83576.0	85107.5	136819.0
980	13	780.0	116336.5435897436	15325.554006346234	106577.0	110236.5	111721.0	113985.25	199349.0
981	14	1001.0	87423.60739260739	3957.031604461265	83361.0	85800.0	86602.0	87698.0	121628.0
982	15	845.0	130159.12071005917	26074.836162705837	105008.0	109341.0	123581.0	133230.0	220969.0
983	2	1024.0	98476.3115234375	3445.659191866579	94080.0	96901.0	98021.5	98940.0	119607.0
984	22	884.0	100707.1278280543	11004.14215569462	93144.0	95590.0	96768.0	98220.0	152782.0
985	69	933.0	102314.0332261522	3767.4112387723067	97766.0	100722.0	101659.0	102736.0	133708.0
986	32	1225.0	83242.02204081633	5490.149377588856	78785.0	81367.0	82062.0	83199.0	131283.0
987	18	1167.0	78541.67694944302	13580.55042919363	71044.0	73750.0	74524.0	75713.0	139111.0
988	24	1031.0	104873.02521823472	3572.9967669242023	100650.0	103100.0	104266.0	105513.0	132210.0
989	1	937.0	93258.0576307364	10615.771660886308	85945.0	88303.0	89944.0	91259.0	140530.0
990	3	997.0	98676.89769307924	6910.191025841411	93740.0	95607.0	96597.0	98073.0	177106.0
991	17	1115.0	103177.9802690583	11557.627361824694	95785.0	98595.5	99682.0	101317.0	162901.0
992	73	841.0	121717.24019024971	23350.44329943942	105149.0	107763.0	109676.0	121811.0	216382.0
993	4	1016.0	89232.64173228346	16487.287552266556	78441.0	81718.75	83056.0	84797.25	157134.0
994	6	1513.0	79857.7495042961	4605.666977422423	74260.0	78302.0	79036.0	79731.0	147991.0
995	7	1182.0	79538.20558375634	11267.494754824349	73864.0	75663.75	76557.5	77542.5	159229.0
996	34	915.0	103984.57267759563	15757.5188674384	94225.0	96916.0	98623.0	100103.0	219223.0
997	70	1239.0	70745.09523809524	4460.987953085984	66957.0	69133.0	69709.0	70578.0	113141.0
998	9	898.0	101208.1258351893	14994.714665971933	90696.0	93952.5	95265.0	96895.25	174472.0
999	10	1250.0	83211.08	10275.362439359897	75545.0	78769.0	80044.0	81257.75	145657.0
1000	11	1230.0	85054.30162601625	3958.1428491859715	80012.0	83056.5	84133.0	85373.0	106822.0
1001	13	690.0	116911.71594202898	24002.165419193756	106286.0	108900.0	110436.0	112207.0	524604.0
1002	14	925.0	88633.80972972974	10501.773962416895	82497.0	84767.0	85910.0	86818.0	143966.0
1003	15	1145.0	111642.22008733625	13598.034621799028	101905.0	106138.0	107752.0	109401.0	171298.0
1004	71	948.0	101254.53375527426	4643.857583801108	95861.0	99111.75	100474.0	101950.25	172468.0
1005	22	976.0	100938.49487704918	12974.261210999868	92318.0	95074.75	97036.0	98306.0	162226.0
1006	69	931.0	102935.62620837809	6506.068633051687	97392.0	100217.0	101451.0	102897.5	149206.0
1007	32	1242.0	85640.42431561997	6444.47809940567	78741.0	82347.25	84130.0	85230.0	123872.0
1008	18	1318.0	74915.37253414265	3198.4388710604117	70540.0	73307.25	74517.0	75455.5	102275.0
1009	24	938.0	111006.37206823028	15157.091898049614	100867.0	104119.25	105801.0	107694.75	168297.0
1010	1	1038.0	90420.98265895953	4279.495719137204	85580.0	88682.0	89368.0	90879.0	148213.0
1011	3	1081.0	100355.92691951897	8041.472837573479	93411.0	96916.0	98086.0	99401.0	152214.0
1012	17	1046.0	100897.12045889102	5412.732919533629	94742.0	98594.75	99805.0	101003.0	146586.0
1013	73	947.0	110312.68743400212	6980.738838926318	103009.0	107027.0	108320.0	110604.5	167246.0
1014	4	1274.0	87557.53924646782	12068.851371549195	78492.0	82443.0	83741.0	85281.75	166477.0
1015	6	1489.0	80587.34654130289	7184.807470575466	74279.0	77539.0	78582.0	79840.0	126558.0
1016	7	1310.0	78023.66946564885	3246.2521221007173	73078.0	76748.25	77433.0	78452.25	126344.0
1017	34	1036.0	97771.85907335907	4155.86059027742	92740.0	95721.5	96846.5	98315.25	124465.0
1018	70	1401.0	70587.27123483227	2782.1792215212936	67475.0	69341.0	70047.0	70907.0	95141.0
1019	9	913.0	95101.0273822563	10913.488569815967	87369.0	90589.0	91755.0	93164.0	169629.0
1020	10	1054.0	98449.84155597723	15965.895115586793	76645.0	90338.25	93392.0	107765.0	175154.0
1021	11	1358.0	83529.30854197349	3255.6991931604416	77103.0	81981.25	83132.5	84202.5	112034.0
1022	13	784.0	116425.1211734694	17688.98632092655	106409.0	109341.75	110761.5	112530.25	194682.0
1023	14	990.0	87150.30101010101	5567.203926701017	81779.0	84680.5	85710.5	86830.5	128219.0
1024	15	1162.0	116809.92685025817	17738.027948918345	102301.0	107833.75	109253.0	112278.5	188020.0
1025	71	900.0	107043.69111111111	16899.23927275777	95761.0	99024.25	100845.0	103062.5	198117.0
1026	22	986.0	96641.84888438134	3980.4246750044827	90983.0	94729.5	96108.5	97244.75	123231.0
1027	32	1370.0	83379.45182481752	6151.528076317165	79232.0	81080.25	81965.5	83533.75	204844.0
1028	69	1030.0	102680.34757281553	4164.615622171665	96169.0	100749.25	101797.0	103341.75	135518.0
1029	18	1381.0	78582.8472121651	10878.301738421591	70698.0	73826.0	74823.0	76502.0	139143.0
1030	24	1075.0	105010.0269767442	4371.655214551353	99283.0	103215.0	104341.0	105545.5	181543.0
1031	70	1140.0	76532.74649122807	13794.205459463381	67475.0	69589.0	70567.5	72035.0	138665.0
1032	70	1226.0	71366.455954323	8447.074788357162	65619.0	68539.25	69334.0	70325.25	135603.0
1033	11	1327.0	84210.76940467219	7200.723472399924	76627.0	80930.5	82221.0	84250.5	204294.0
1034	9	895.0	102457.77988826815	21454.931758513205	87097.0	90778.5	92047.0	95814.5	167254.0
1035	9	1025.0	93384.48975609757	4262.738231995263	88451.0	91523.0	92499.0	93520.0	119345.0
1036	4	1274.0	85305.00706436421	3825.6729715105193	78183.0	83509.25	84778.5	85702.75	132577.0
1037	13	766.0	115836.79112271541	16161.843497489976	107483.0	109559.0	110615.0	112222.0	187938.0
1038	14	924.0	121092.0	214453.39898188115	82746.0	85054.0	86017.0	86969.0	1685363.0
1039	76	778.0	141405.24550128536	245611.0839223855	78833.0	82915.25	84312.5	104865.0	1617695.0
1040	71	946.0	108128.07505285412	20209.945360352544	97030.0	100002.25	101378.5	102956.75	187172.0
1041	20	1017.0	96281.74041297936	10029.170141337061	88139.0	91980.0	93224.0	94916.0	161592.0
1042	75	1288.0	83516.84860248448	4546.807581048618	78750.0	81712.75	82595.0	83707.0	120063.0
1043	21	1128.0	84147.57180851063	12532.760532692577	75484.0	79000.0	79895.5	81237.75	145144.0
1044	5	1076.0	108180.39219330855	9934.274300411116	96806.0	102378.5	104458.0	112115.75	256506.0
1045	3	1016.0	128509.26279527559	169140.9300956586	92014.0	95069.75	96807.5	100298.25	1354973.0
1046	3	1531.0	63150.25930764207	10499.494942289992	55404.0	58048.0	58727.0	59958.0	121524.0
1047	24	1043.0	107039.39693192713	11290.80826827429	100926.0	102617.0	103639.0	105329.0	164251.0
1051	78	1112.0	90765.27158273381	5555.480999670288	83196.0	88037.75	89431.5	91223.0	151932.0
1052	3	1026.0	100322.85282651072	11146.757069901183	92090.0	95713.0	96787.5	98119.25	158001.0
1053	21	1124.0	117208.33629893238	189716.40742847737	76702.0	80035.25	88266.0	96609.75	1772740.0
1054	75	1244.0	87315.56591639871	12159.189967502127	79849.0	82585.5	83425.5	84663.0	142886.0
1055	4	1246.0	86325.77929373996	8162.403592587035	78149.0	83155.5	84381.0	85588.75	160997.0
1056	6	1418.0	77457.93159379407	3054.318971543849	72909.0	75954.0	76734.0	77919.5	98076.0
1057	73	941.0	151572.06376195536	266882.0304899378	104481.0	106651.0	107954.0	111823.0	2210714.0
1058	70	1296.0	71218.45216049382	3680.45360946919	67058.0	69852.75	70551.0	71578.0	123661.0
1059	34	1051.0	100615.9590865842	3679.302963391264	96404.0	98995.0	99999.0	101084.5	123242.0
1060	70	1336.0	72039.09131736527	7949.566020748973	66200.0	69234.0	69995.5	71098.0	120589.0
1061	9	969.0	138947.17750258	297225.4936510268	88617.0	92569.0	93340.0	94577.0	2253574.0
1062	11	981.0	109608.4240570846	183987.63914494973	78394.0	82580.0	83420.0	84717.0	1606873.0
1063	13	20.0	225823.95	12173.995436671777	207071.0	216573.5	225449.0	235694.5	245276.0
1064	39	1361.0	77115.78912564291	3624.896237103072	71097.0	75499.0	76491.0	77698.0	124387.0
1065	14	889.0	92951.86951631046	16316.300876332505	84812.0	86444.0	87158.0	88104.0	164572.0
1066	71	1025.0	104673.47804878048	9581.372126064261	97423.0	100797.0	101715.0	103463.0	199316.0
1067	5	1147.0	95841.55710549258	3845.6604015555167	90432.0	94250.0	95123.0	96283.5	160070.0
1069	69	1044.0	103737.56417624521	4952.664490340852	98485.0	101372.5	102539.5	104108.5	149128.0
1070	32	1259.0	85128.55679110406	10278.949816244478	77774.0	81359.5	82243.0	83546.0	140003.0
1071	18	1360.0	79611.81911764706	12211.4784019171	71010.0	74555.0	75624.0	77346.0	149633.0
1072	77	841.0	154924.338882283	229069.23744712566	90734.0	93484.0	95604.0	114364.0	1307962.0
1073	24	998.0	93919.29258517035	12318.335292632291	86103.0	88947.5	90015.0	91288.5	166262.0
1074	3	1123.0	103134.85930543188	10013.775460576286	94570.0	98519.0	99836.0	101891.0	163846.0
1075	77	816.0	102404.99632352941	17330.29260735168	91634.0	94476.25	95847.0	98057.5	184684.0
1076	1	1042.0	92135.94049904031	17548.098858805643	80260.0	83755.25	85020.5	87191.75	160036.0
1077	21	1131.0	89187.02033598586	14609.004480342448	78446.0	81666.0	82399.0	92407.5	150834.0
1078	79	1055.0	99879.37061611374	14088.711504593566	91361.0	94144.5	95109.0	96595.5	177593.0
1079	4	1230.0	90071.61056910569	4532.823770183433	84108.0	88054.25	89122.0	90237.0	135888.0
1080	6	1176.0	110229.84353741497	147863.43528565785	74693.0	78775.5	85113.5	98943.25	1297841.0
1081	73	889.0	112709.17547806524	9152.600210134831	106046.0	108726.0	110109.0	111215.0	164653.0
1082	7	1262.0	82985.41204437401	11092.067673494594	75749.0	78157.75	79088.0	79988.25	140984.0
1083	9	811.0	164764.65721331688	442914.45723865886	90510.0	93422.0	94503.0	95576.0	3204155.0
1084	70	1323.0	72462.10355253212	4888.207875757869	67275.0	70468.0	71332.0	72107.0	113302.0
1085	34	953.0	102989.11437565583	10328.507580114985	95781.0	99218.0	99900.0	100786.0	164819.0
1086	11	1382.0	86660.92764109986	6140.987301642244	81386.0	83989.75	85013.0	85948.75	123576.0
